tescriva       2010-03-01 12:31:33 D D
czamora        2010-03-01 12:31:42 0 D
hcaceres       2010-03-01 12:32:34 0 D
fsanchez       2010-03-01 12:32:41 0 D
scastro        2010-03-01 12:33:28 0 D
fprudencio     2010-03-01 12:33:35 0 D
alaura         2010-03-01 12:33:44 0 D
malmanza       2010-03-01 12:34:40 0 D
jquispe        2010-03-01 12:35:11 D D
rmijaria       2010-03-01 12:35:20 0 D
jquispe        2010-03-01 12:35:28 0 D
jmita          2010-03-01 12:35:48 0 D
mayma          2010-03-01 12:36:09 0 D
baranibar      2010-03-01 12:36:46 0 D
dhuarita       2010-03-01 12:36:54 0 D
bgranado       2010-03-01 12:37:05 0 D
ovelarde       2010-03-01 12:37:47 0 D
eudaeta        2010-03-01 12:37:55 0 D
hmantezana     2010-03-01 12:42:20 0 D
vdaga          2010-03-01 12:43:22 0 D
despinoza      2010-03-01 12:43:48 0 D
lgalindo       2010-03-01 12:45:05 0 D
dayaviri       2010-03-01 12:47:40 0 D
drocha         2010-03-01 12:48:25 0 D
cquiroga       2010-03-01 12:48:56 0 D
pdaza          2010-03-01 12:49:04 0 D
jbalderrama    2010-03-01 12:49:47 0 D
amaldonado     2010-03-01 12:50:09 0 D
jevargas       2010-03-01 12:51:00 0 D
gaguilar       2010-03-01 12:51:40 0 D
mgarcia        2010-03-01 12:51:49 0 D
dmaldonado     2010-03-01 12:54:17 0 D
mjaldin        2010-03-01 12:56:37 0 D
frojas         2010-03-01 12:56:46 0 D
pclaros        2010-03-01 13:01:24 0 D
ozarate        2010-03-01 13:03:35 D D
mescobar       2010-03-01 13:10:00 0 D
rcordero       2010-03-01 13:11:07 0 D
hbranez        2010-03-01 13:11:18 0 D
rcordero       2010-03-01 13:14:12 D D
jbalderrama    2010-03-01 13:33:13 D D
alaura         2010-03-01 13:54:05 D D
mgarcia        2010-03-01 14:03:47 D D
tescriva       2010-03-01 14:05:07 D D
jromay         2010-03-01 14:05:39 0 D
aencinas       2010-03-01 14:16:14 D D
hcaceres       2010-03-01 14:16:24 D D
hmantezana     2010-03-01 14:16:42 D D
drocha         2010-03-01 14:18:52 D D
nnumbela       2010-03-01 14:20:18 D D
jrojas         2010-03-01 14:20:43 D D
baranibar      2010-03-01 14:22:48 D D
amaldonado     2010-03-01 14:24:56 D D
dmaldonado     2010-03-01 14:26:31 D D
rvillarroel    2010-03-01 14:27:00 D D
ebeltran       2010-03-01 14:28:31 D D
rvera          2010-03-01 14:29:54 D D
eargandona     2010-03-01 14:30:02 D D
despinoza      2010-03-01 14:30:57 D D
aponce         2010-03-01 14:31:52 D D
fmosquera      2010-03-01 14:31:59 D D
lgalindo       2010-03-01 14:32:11 D D
fsanchez       2010-03-01 14:32:17 D D
nzurita        2010-03-01 14:33:46 D D
mjaldin        2010-03-01 14:34:02 D D
jparra         2010-03-01 14:34:49 D D
vbadani        2010-03-01 14:35:32 D D
mayma          2010-03-01 14:35:40 D D
pdaza          2010-03-01 14:36:17 D D
czamora        2010-03-01 14:36:25 D D
cquiroga       2010-03-01 14:36:32 D D
gaguilar       2010-03-01 14:36:40 D D
jquispe        2010-03-01 14:36:56 D D
ozarate        2010-03-01 14:37:02 D D
dhuarita       2010-03-01 14:37:17 D D
eudaeta        2010-03-01 14:39:42 D D
jevargas       2010-03-01 14:41:12 D D
bgranado       2010-03-01 14:43:27 D D
ovelarde       2010-03-01 14:44:40 D D
fprudencio     2010-03-01 14:57:06 D D
mescobar       2010-03-01 14:59:36 D D
nzurita        2010-03-01 18:29:52 D D
ovelarde       2010-03-01 18:30:20 0 D
aencinas       2010-03-01 18:30:30 0 D
jrojas         2010-03-01 18:30:37 0 D
fsanchez       2010-03-01 18:35:04 0 D
fmosquera      2010-03-01 18:35:23 0 D
tescriva       2010-03-01 18:36:26 0 D
ebeltran       2010-03-01 18:36:36 0 D
jmita          2010-03-01 18:41:34 0 D
eudaeta        2010-03-01 18:44:32 0 D
drocha         2010-03-01 18:44:40 0 D
lgalindo       2010-03-01 18:45:00 0 D
baranibar      2010-03-01 18:48:49 0 D
mayma          2010-03-01 18:50:31 0 D
czamora        2010-03-01 18:52:40 0 D
dhuarita       2010-03-01 18:53:14 0 D
bgranado       2010-03-01 18:55:27 0 D
hmantezana     2010-03-01 18:55:36 D D
jevargas       2010-03-01 18:56:41 0 D
mgarcia        2010-03-01 19:12:12 0 D
despinoza      2010-03-01 19:12:21 0 D
amaldonado     2010-03-01 19:13:36 0 D
gaguilar       2010-03-01 19:13:50 0 D
jaquispe       2010-03-01 19:16:53 0 D
rvillarroel    2010-03-01 19:18:49 0 D
fprudencio     2010-03-01 19:21:13 0 D
pdaza          2010-03-01 19:22:44 0 D
dmaldonado     2010-03-01 19:23:08 0 D
jromay         2010-03-01 19:23:25 0 D
pclaros        2010-03-01 19:24:02 0 D
ozarate        2010-03-01 19:27:32 0 D
cquiroga       2010-03-01 19:29:09 0 D
scastro        2010-03-01 19:29:20 0 D
nnumbela       2010-03-01 19:34:08 0 D
rvera          2010-03-01 19:35:12 0 D
alaura         2010-03-01 19:38:36 0 D
eargandona     2010-03-01 19:43:43 0 D
hcaceres       2010-03-01 19:43:50 0 D
gvelasquez     2010-03-01 19:45:38 0 D
mescobar       2010-03-01 19:45:46 0 D
jparra         2010-03-01 19:49:10 0 D
aponce         2010-03-01 19:49:21 0 D
hbranez        2010-03-01 19:57:00 0 D
dayaviri       2010-03-01 20:06:25 0 D
rcordero       2010-03-01 20:20:07 0 D
jleano         2010-03-01 20:27:04 0 D
jbalderrama    2010-03-01 20:51:52 0 D
mjaldin        2010-03-01 20:53:32 0 D
vbadani        2010-03-01 21:49:03 D D
nnumbela       2010-03-02 08:03:40 D D
jfuertes       2010-03-02 08:03:49 D D
mgarcia        2010-03-02 08:09:03 D D
hmantezana     2010-03-02 08:09:35 D D
pclaros        2010-03-02 08:19:21 D D
jleano         2010-03-02 08:19:33 D D
jmita          2010-03-02 08:20:43 D D
rvillarroel    2010-03-02 08:20:51 D D
alaura         2010-03-02 08:21:52 D D
despinoza      2010-03-02 08:23:12 D D
hcaceres       2010-03-02 08:24:50 D D
jevargas       2010-03-02 08:27:57 D D
malmanza       2010-03-02 08:28:13 D D
baranibar      2010-03-02 08:28:30 D D
aencinas       2010-03-02 08:29:02 D D
mjaldin        2010-03-02 08:30:56 D D
drocha         2010-03-02 08:31:34 D D
dmaldonado     2010-03-02 08:31:50 D D
rchumacero     2010-03-02 08:32:08 D D
lgalindo       2010-03-02 08:32:15 D D
amaldonado     2010-03-02 08:32:22 D D
czamora        2010-03-02 08:32:56 D D
tescriva       2010-03-02 08:34:17 D D
ozarate        2010-03-02 08:34:29 D D
nzurita        2010-03-02 08:35:52 D D
aponce         2010-03-02 08:35:58 D D
mescobar       2010-03-02 08:36:08 D D
bgranado       2010-03-02 08:38:38 D D
gaguilar       2010-03-02 08:38:53 D D
rsoliz         2010-03-02 08:39:00 D D
jbalderrama    2010-03-02 08:39:08 D D
fsanchez       2010-03-02 08:40:45 D D
vdaga          2010-03-02 08:41:04 D D
rcordero       2010-03-02 08:41:18 D D
vbadani        2010-03-02 08:44:15 D D
eudaeta        2010-03-02 08:46:45 D D
ovelarde       2010-03-02 08:48:26 D D
pdaza          2010-03-02 08:51:37 D D
jromay         2010-03-02 08:51:45 D D
agutierrez     2010-03-02 09:07:59 D D
lgalindo       2010-03-02 09:44:24 D D
lgalindo       2010-03-02 10:11:55 D D
jrojas         2010-03-02 12:30:05 0 D
nzurita        2010-03-02 12:30:18 0 D
aponce         2010-03-02 12:30:33 0 D
nnumbela       2010-03-02 12:30:42 0 D
scastro        2010-03-02 12:33:38 0 D
fprudencio     2010-03-02 12:33:46 0 D
malmanza       2010-03-02 12:33:54 0 D
hcaceres       2010-03-02 12:34:00 0 D
fmosquera      2010-03-02 12:34:07 0 D
eargandona     2010-03-02 12:34:22 0 D
ozarate        2010-03-02 12:35:18 0 D
ovelarde       2010-03-02 12:35:33 0 D
ebeltran       2010-03-02 12:36:22 0 D
bgranado       2010-03-02 12:36:39 0 D
czamora        2010-03-02 12:36:55 0 D
tescriva       2010-03-02 12:37:03 0 D
fsanchez       2010-03-02 12:37:10 0 D
alaura         2010-03-02 12:37:37 D D
alaura         2010-03-02 12:37:45 0 D
rvillarroel    2010-03-02 12:38:16 0 D
jmita          2010-03-02 12:41:35 0 D
baranibar      2010-03-02 12:41:43 0 D
lgalindo       2010-03-02 12:41:50 0 D
hmantezana     2010-03-02 12:43:28 D D
cquiroga       2010-03-02 12:43:36 0 D
jparra         2010-03-02 12:44:30 0 D
eudaeta        2010-03-02 12:46:35 0 D
dayaviri       2010-03-02 12:49:32 D D
dayaviri       2010-03-02 12:49:39 0 D
amaldonado     2010-03-02 12:49:50 0 D
mgarcia        2010-03-02 12:49:58 0 D
dmaldonado     2010-03-02 12:51:17 0 D
pdaza          2010-03-02 12:51:24 0 D
jbalderrama    2010-03-02 12:51:48 0 D
gaguilar       2010-03-02 12:52:01 0 D
mjaldin        2010-03-02 12:52:08 0 D
rvera          2010-03-02 12:52:14 0 D
despinoza      2010-03-02 12:55:48 0 D
drocha         2010-03-02 12:56:22 0 D
jromay         2010-03-02 12:59:03 0 D
pclaros        2010-03-02 13:01:07 0 D
hbranez        2010-03-02 13:12:05 0 D
vbadani        2010-03-02 13:15:29 0 D
vdaga          2010-03-02 13:32:10 0 D
jevargas       2010-03-02 13:32:25 0 D
jaquispe       2010-03-02 13:48:36 0 D
cmollo         2010-03-02 13:52:30 D D
pclaros        2010-03-02 13:55:50 D D
rcordero       2010-03-02 14:01:30 0 D
rcordero       2010-03-02 14:01:40 D D
jromay         2010-03-02 14:01:51 D D
vdaga          2010-03-02 14:03:18 D D
aencinas       2010-03-02 14:09:35 D D
alaura         2010-03-02 14:12:16 D D
despinoza      2010-03-02 14:15:51 D D
jevargas       2010-03-02 14:17:34 D D
rvillarroel    2010-03-02 14:18:53 D D
hmantezana     2010-03-02 14:19:12 D D
nnumbela       2010-03-02 14:20:51 D D
jrojas         2010-03-02 14:20:56 D D
eargandona     2010-03-02 14:21:05 D D
mgarcia        2010-03-02 14:22:05 D D
ebeltran       2010-03-02 14:22:38 D D
baranibar      2010-03-02 14:25:44 D D
tescriva       2010-03-02 14:25:52 D D
drocha         2010-03-02 14:26:05 D D
nzurita        2010-03-02 14:26:13 D D
fsanchez       2010-03-02 14:27:06 D D
jbalderrama    2010-03-02 14:27:15 D D
vbadani        2010-03-02 14:28:25 D D
aponce         2010-03-02 14:28:34 D D
amaldonado     2010-03-02 14:28:40 D D
dayaviri       2010-03-02 14:31:03 D D
ozarate        2010-03-02 14:31:21 D D
hbranez        2010-03-02 14:32:33 D D
hcaceres       2010-03-02 14:32:43 D D
fmosquera      2010-03-02 14:33:47 D D
jaquispe       2010-03-02 14:33:56 D D
dmaldonado     2010-03-02 14:35:31 D D
malmanza       2010-03-02 14:35:59 D D
lgalindo       2010-03-02 14:36:37 D D
eudaeta        2010-03-02 14:39:27 D D
gaguilar       2010-03-02 14:41:51 D D
pdaza          2010-03-02 14:43:32 D D
bgranado       2010-03-02 14:43:41 D D
rsoliz         2010-03-02 14:43:50 D D
cquiroga       2010-03-02 14:45:35 D D
mjaldin        2010-03-02 14:47:30 D D
fprudencio     2010-03-02 14:53:50 D D
jrojas         2010-03-02 18:30:42 D D
aencinas       2010-03-02 18:30:50 D D
czamora        2010-03-02 18:36:55 0 D
ebeltran       2010-03-02 18:38:01 0 D
fmosquera      2010-03-02 18:38:07 0 D
bgranado       2010-03-02 18:40:14 0 D
despinoza      2010-03-02 18:40:25 0 D
jmita          2010-03-02 18:40:47 0 D
ovelarde       2010-03-02 18:41:37 0 D
cquiroga       2010-03-02 18:41:49 0 D
rvillarroel    2010-03-02 18:47:49 0 D
baranibar      2010-03-02 18:55:15 0 D
pclaros        2010-03-02 18:55:43 0 D
malmanza       2010-03-02 18:56:57 0 D
icespedes      2010-03-02 18:58:59 0 D
nzurita        2010-03-02 19:00:13 0 D
lgalindo       2010-03-02 19:01:23 0 D
alaura         2010-03-02 19:05:07 0 D
pdaza          2010-03-02 19:06:08 0 D
dmaldonado     2010-03-02 19:06:19 0 D
ozarate        2010-03-02 19:07:17 0 D
tescriva       2010-03-02 19:14:35 0 D
mjaldin        2010-03-02 19:19:49 0 D
jaquispe       2010-03-02 19:20:56 0 D
hbranez        2010-03-02 19:22:37 D D
dpalomino      2010-03-02 19:25:10 0 D
fsanchez       2010-03-02 19:26:05 0 D
dcastro        2010-03-02 19:26:20 0 D
jquispe        2010-03-02 19:27:36 0 D
amaldonado     2010-03-02 19:37:43 0 D
gaguilar       2010-03-02 19:38:15 0 D
drocha         2010-03-02 19:39:15 0 D
eargandona     2010-03-02 19:43:07 0 D
nnumbela       2010-03-02 19:43:35 0 D
jromay         2010-03-02 19:43:44 0 D
jevargas       2010-03-02 19:43:53 0 D
vdaga          2010-03-02 19:44:00 0 D
jparra         2010-03-02 20:14:34 D D
jleano         2010-03-02 20:27:24 0 D
eudaeta        2010-03-02 20:29:02 0 D
mescobar       2010-03-02 20:32:27 0 D
dayaviri       2010-03-02 20:39:01 0 D
jbalderrama    2010-03-02 20:53:04 0 D
scastro        2010-03-02 21:09:27 0 D
fprudencio     2010-03-02 21:09:34 0 D
frojas         2010-03-02 21:09:47 0 D
hmantezana     2010-03-02 21:17:58 0 D
mgarcia        2010-03-02 21:18:06 0 D
vbadani        2010-03-02 22:39:08 D D
rcordero       2010-03-03 00:14:03 D D
aponce         2010-03-03 00:14:23 0 D
mjaldin        2010-03-03 07:56:04 D D
hcaceres       2010-03-03 07:56:12 D D
mescobar       2010-03-03 08:03:37 D D
nnumbela       2010-03-03 08:09:34 D D
gaguilar       2010-03-03 08:09:43 D D
jrojas         2010-03-03 08:12:04 D D
baranibar      2010-03-03 08:14:22 D D
ozarate        2010-03-03 08:16:09 D D
tescriva       2010-03-03 08:17:50 D D
dayaviri       2010-03-03 08:17:59 D D
icespedes      2010-03-03 08:19:21 D D
amaldonado     2010-03-03 08:25:04 D D
malmanza       2010-03-03 08:26:22 D D
jparra         2010-03-03 08:26:29 D D
aencinas       2010-03-03 08:27:55 D D
pclaros        2010-03-03 08:28:26 D D
fsanchez       2010-03-03 08:29:45 D D
vbadani        2010-03-03 08:30:00 D D
dmaldonado     2010-03-03 08:30:08 D D
lgalindo       2010-03-03 08:30:16 D D
ovelarde       2010-03-03 08:31:21 D D
ebeltran       2010-03-03 08:31:28 D D
eargandona     2010-03-03 08:31:36 D D
jevargas       2010-03-03 08:32:18 D D
rcordero       2010-03-03 08:32:26 D D
nzurita        2010-03-03 08:33:31 D D
avillegas      2010-03-03 08:33:37 D D
despinoza      2010-03-03 08:34:03 D D
fmosquera      2010-03-03 08:34:10 D D
aponce         2010-03-03 08:42:00 D D
czamora        2010-03-03 08:43:41 D D
eudaeta        2010-03-03 08:43:50 D D
jmita          2010-03-03 08:43:56 D D
rvillarroel    2010-03-03 08:48:34 D D
scastro        2010-03-03 08:49:51 D D
fprudencio     2010-03-03 08:50:00 D D
bgranado       2010-03-03 08:50:09 D D
rvera          2010-03-03 08:51:46 D D
jbalderrama    2010-03-03 08:56:09 D D
alaura         2010-03-03 08:58:56 D D
aencinas       2010-03-03 12:30:28 D D
fmosquera      2010-03-03 12:30:34 0 D
aponce         2010-03-03 12:30:44 0 D
fsanchez       2010-03-03 12:32:33 0 D
nzurita        2010-03-03 12:32:49 0 D
rcordero       2010-03-03 12:32:57 0 D
ovelarde       2010-03-03 12:34:11 0 D
jmita          2010-03-03 12:34:30 0 D
icespedes      2010-03-03 12:34:51 0 D
dmaldonado     2010-03-03 12:34:58 0 D
rvillarroel    2010-03-03 12:35:14 0 D
jparra         2010-03-03 12:35:21 0 D
mjaldin        2010-03-03 12:35:28 0 D
jrojas         2010-03-03 12:35:36 0 D
scastro        2010-03-03 12:35:58 0 D
despinoza      2010-03-03 12:36:05 0 D
fprudencio     2010-03-03 12:36:11 0 D
lgalindo       2010-03-03 12:36:30 0 D
bgranado       2010-03-03 12:36:35 0 D
ebeltran       2010-03-03 12:36:47 0 D
tescriva       2010-03-03 12:36:56 D D
cquiroga       2010-03-03 12:37:03 0 D
malmanza       2010-03-03 12:37:17 0 D
czamora        2010-03-03 12:37:50 0 D
lortuno        2010-03-03 12:38:28 0 D
msinaniz       2010-03-03 12:38:37 0 D
jaquispe       2010-03-03 12:39:21 0 D
rvera          2010-03-03 12:39:31 0 D
eudaeta        2010-03-03 12:39:40 D D
alaura         2010-03-03 12:41:46 0 D
baranibar      2010-03-03 12:41:55 0 D
nnumbela       2010-03-03 12:42:02 0 D
hcaceres       2010-03-03 12:42:08 0 D
eargandona     2010-03-03 12:42:44 0 D
ozarate        2010-03-03 12:45:06 0 D
dayaviri       2010-03-03 12:47:50 0 D
vbadani        2010-03-03 12:47:55 0 D
jevargas       2010-03-03 12:50:32 0 D
ozarate        2010-03-03 12:51:54 D D
tescriva       2010-03-03 13:01:06 D D
czamora        2010-03-03 13:01:14 D D
drocha         2010-03-03 13:03:40 0 D
adelgadillo    2010-03-03 13:03:49 0 D
pclaros        2010-03-03 13:09:22 0 D
pclaros        2010-03-03 13:09:33 D D
eudaeta        2010-03-03 13:10:58 D D
vbadani        2010-03-03 13:16:32 D D
dayaviri       2010-03-03 13:17:27 D D
ebeltran       2010-03-03 13:20:35 D D
rvillarroel    2010-03-03 13:25:12 D D
nzurita        2010-03-03 13:27:45 D D
fsanchez       2010-03-03 13:27:51 D D
rcordero       2010-03-03 13:27:58 D D
fmosquera      2010-03-03 13:31:37 D D
aencinas       2010-03-03 13:31:46 D D
msinaniz       2010-03-03 13:34:54 D D
lgalindo       2010-03-03 13:35:20 D D
rvera          2010-03-03 13:38:40 D D
malmanza       2010-03-03 13:39:43 D D
eargandona     2010-03-03 13:39:50 D D
jevargas       2010-03-03 13:44:28 D D
ovelarde       2010-03-03 13:46:46 D D
jbalderrama    2010-03-03 13:46:56 D D
despinoza      2010-03-03 13:49:14 D D
jrojas         2010-03-03 13:49:26 D D
baranibar      2010-03-03 13:57:46 D D
alaura         2010-03-03 13:57:55 D D
nnumbela       2010-03-03 13:58:00 D D
hcaceres       2010-03-03 13:58:08 D D
scastro        2010-03-03 14:00:00 D D
cquiroga       2010-03-03 14:00:07 D D
jaquispe       2010-03-03 14:00:17 D D
fprudencio     2010-03-03 14:00:23 D D
bgranado       2010-03-03 14:00:32 D D
dmaldonado     2010-03-03 14:05:08 D D
jfuertes       2010-03-03 14:09:17 0 D
jfuertes       2010-03-03 14:18:50 D D
drocha         2010-03-03 14:20:45 D D
nzurita        2010-03-03 16:32:37 D D
msinaniz       2010-03-03 16:44:14 0 D
fmosquera      2010-03-03 16:48:57 0 D
jrojas         2010-03-03 16:49:06 0 D
amaldonado     2010-03-03 16:49:40 0 D
bgranado       2010-03-03 16:51:20 0 D
fsanchez       2010-03-03 16:52:48 0 D
avillegas      2010-03-03 17:05:39 0 D
jmita          2010-03-03 17:07:38 0 D
icespedes      2010-03-03 17:08:11 0 D
baranibar      2010-03-03 17:09:56 0 D
jevargas       2010-03-03 17:15:09 0 D
dayaviri       2010-03-03 17:15:21 0 D
tescriva       2010-03-03 17:16:17 D D
czamora        2010-03-03 17:16:29 0 D
nnumbela       2010-03-03 17:16:52 0 D
pclaros        2010-03-03 17:18:40 0 D
eudaeta        2010-03-03 17:20:43 0 D
hcaceres       2010-03-03 17:23:50 0 D
rvillarroel    2010-03-03 17:26:24 0 D
jguarachi      2010-03-03 17:28:23 0 D
aponce         2010-03-03 17:29:23 0 D
alaura         2010-03-03 17:30:22 0 D
ozarate        2010-03-03 17:32:32 0 D
cquiroga       2010-03-03 17:35:02 0 D
jguarachi      2010-03-03 17:35:35 0 D
jaquispe       2010-03-03 17:40:47 0 D
rcordero       2010-03-03 17:43:36 0 D
malmanza       2010-03-03 17:52:51 0 D
rvera          2010-03-03 17:55:16 0 D
vbadani        2010-03-03 17:59:55 0 D
gaguilar       2010-03-03 18:00:24 0 D
pdaza          2010-03-03 18:05:04 0 D
dmaldonado     2010-03-03 18:05:12 0 D
hbranez        2010-03-03 18:07:11 0 D
scastro        2010-03-03 18:14:31 0 D
fprudencio     2010-03-03 18:14:39 0 D
jparra         2010-03-03 18:18:52 0 D
mjaldin        2010-03-03 18:19:21 0 D
frojas         2010-03-03 18:19:29 0 D
jleano         2010-03-03 18:26:40 0 D
eargandona     2010-03-03 18:44:23 0 D
nnumbela       2010-03-04 08:01:41 D D
msinaniz       2010-03-04 08:09:18 D D
dmaldonado     2010-03-04 08:10:48 D D
baranibar      2010-03-04 08:14:17 D D
tescriva       2010-03-04 08:15:20 D D
icespedes      2010-03-04 08:19:51 D D
jrojas         2010-03-04 08:20:36 D D
despinoza      2010-03-04 08:21:57 D D
malmanza       2010-03-04 08:26:09 D D
jevargas       2010-03-04 08:27:23 D D
pclaros        2010-03-04 08:28:40 D D
jparra         2010-03-04 08:28:49 D D
dayaviri       2010-03-04 08:28:59 D D
aencinas       2010-03-04 08:29:08 D D
ovelarde       2010-03-04 08:29:15 D D
hcaceres       2010-03-04 08:29:22 D D
rcordero       2010-03-04 08:29:29 D D
jleano         2010-03-04 08:30:35 D D
ebeltran       2010-03-04 08:30:43 D D
czamora        2010-03-04 08:30:51 D D
eargandona     2010-03-04 08:32:06 D D
fmosquera      2010-03-04 08:32:14 D D
pdaza          2010-03-04 08:33:34 D D
nzurita        2010-03-04 08:35:12 D D
lgalindo       2010-03-04 08:36:34 D D
aponce         2010-03-04 08:40:14 D D
jromay         2010-03-04 08:40:25 D D
jbalderrama    2010-03-04 08:42:06 D D
vbadani        2010-03-04 08:43:55 D D
mescobar       2010-03-04 08:44:05 D D
scastro        2010-03-04 08:44:16 D D
rvillarroel    2010-03-04 08:45:34 D D
fsanchez       2010-03-04 08:45:40 D D
bgranado       2010-03-04 08:45:47 D D
eudaeta        2010-03-04 08:46:40 D D
mjaldin        2010-03-04 08:47:23 D D
fprudencio     2010-03-04 08:47:29 D D
gaguilar       2010-03-04 08:47:35 D D
ozarate        2010-03-04 08:47:42 D D
cquiroga       2010-03-04 08:52:12 D D
rvera          2010-03-04 08:52:22 D D
jmita          2010-03-04 09:27:14 D D
rvera          2010-03-04 11:31:45 0 D
jrojas         2010-03-04 12:30:09 0 D
aencinas       2010-03-04 12:30:29 0 D
ebeltran       2010-03-04 12:30:58 0 D
nzurita        2010-03-04 12:31:38 0 D
jmita          2010-03-04 12:32:52 0 D
icespedes      2010-03-04 12:32:57 D D
fmosquera      2010-03-04 12:33:50 0 D
tescriva       2010-03-04 12:34:05 D D
czamora        2010-03-04 12:34:35 0 D
aponce         2010-03-04 12:34:43 0 D
nnumbela       2010-03-04 12:34:51 0 D
mgonzalez      2010-03-04 12:34:58 0 D
ovelarde       2010-03-04 12:35:33 0 D
msinaniz       2010-03-04 12:36:00 0 D
bgranado       2010-03-04 12:37:02 0 D
jevargas       2010-03-04 12:37:09 0 D
jparra         2010-03-04 12:37:57 0 D
mjaldin        2010-03-04 12:38:06 0 D
fsanchez       2010-03-04 12:38:13 0 D
lgalindo       2010-03-04 12:38:23 0 D
despinoza      2010-03-04 12:38:33 0 D
cquiroga       2010-03-04 12:40:01 0 D
mgarcia        2010-03-04 12:40:46 0 D
amaldonado     2010-03-04 12:40:54 0 D
fprudencio     2010-03-04 12:41:23 0 D
scastro        2010-03-04 12:41:37 0 D
gaguilar       2010-03-04 12:41:45 0 D
jbalderrama    2010-03-04 12:41:54 0 D
ozarate        2010-03-04 12:43:49 0 D
alaura         2010-03-04 12:44:20 0 D
eudaeta        2010-03-04 12:45:18 0 D
dayaviri       2010-03-04 12:48:22 0 D
jaquispe       2010-03-04 12:50:52 0 D
pdaza          2010-03-04 12:57:25 0 D
dmaldonado     2010-03-04 12:58:52 0 D
pclaros        2010-03-04 13:03:59 0 D
alaura         2010-03-04 13:08:22 D D
vdaga          2010-03-04 13:11:24 0 D
rcordero       2010-03-04 13:48:06 D D
rcordero       2010-03-04 13:48:15 D D
eargandona     2010-03-04 13:52:24 0 D
eargandona     2010-03-04 13:53:06 D D
vbadani        2010-03-04 13:54:36 0 D
baranibar      2010-03-04 13:55:47 0 D
baranibar      2010-03-04 13:55:57 D D
pclaros        2010-03-04 13:58:52 D D
malmanza       2010-03-04 13:59:26 0 D
malmanza       2010-03-04 13:59:37 D D
hcaceres       2010-03-04 14:04:53 0 D
hcaceres       2010-03-04 14:05:10 D D
nnumbela       2010-03-04 14:10:36 D D
despinoza      2010-03-04 14:11:42 D D
dayaviri       2010-03-04 14:14:19 D D
msinaniz       2010-03-04 14:17:55 D D
rvera          2010-03-04 14:18:52 D D
jrojas         2010-03-04 14:19:08 D D
nzurita        2010-03-04 14:19:49 D D
aencinas       2010-03-04 14:23:10 D D
jevargas       2010-03-04 14:26:48 D D
lgalindo       2010-03-04 14:26:58 D D
jparra         2010-03-04 14:27:30 D D
rvillarroel    2010-03-04 14:28:20 D D
ebeltran       2010-03-04 14:28:57 D D
amaldonado     2010-03-04 14:30:21 D D
fsanchez       2010-03-04 14:32:15 D D
rmedrano       2010-03-04 14:32:23 D D
tescriva       2010-03-04 14:32:31 D D
aponce         2010-03-04 14:32:37 D D
fmosquera      2010-03-04 14:32:42 D D
ozarate        2010-03-04 14:35:08 D D
pdaza          2010-03-04 14:36:30 D D
mjaldin        2010-03-04 14:38:37 D D
bgranado       2010-03-04 14:38:45 D D
ovelarde       2010-03-04 14:39:49 D D
