rvillarroel    02/11/2010 08:34:57 D	1	0
pdaza          02/11/2010 08:42:03 D	1	0
dmaldonado     02/11/2010 08:44:11 D	1	0
ozarate        02/11/2010 08:44:20 D	1	0
jromay         02/11/2010 08:44:28 D	1	0
alaura         02/11/2010 08:51:30 D	1	0
agutierrez     02/11/2010 09:29:38 D	1	0
fprudencio     02/11/2010 12:32:37 D	1	0
fmosquera      02/11/2010 12:33:07 0	1	0
malmanza       02/11/2010 12:34:15 0	1	0
baranibar      02/11/2010 12:36:41 0	1	0
jquispe        02/11/2010 12:36:52 0	1	0
rsalamanca     02/11/2010 12:36:58 0	1	0
nnumbela       02/11/2010 12:37:07 0	1	0
eargandona     02/11/2010 12:37:23 0	1	0
jmita          02/11/2010 12:37:30 0	1	0
icespedes      02/11/2010 12:37:35 0	1	0
hcaceres       02/11/2010 12:38:09 0	1	0
alaura         02/11/2010 12:38:24 0	1	0
dmaldonado     02/11/2010 12:40:43 0	1	0
pdaza          02/11/2010 12:40:50 0	1	0
rvillarroel    02/11/2010 12:41:09 0	1	0
pclaros        02/11/2010 12:41:30 D	1	0
mjaldin        02/11/2010 12:45:37 0	1	0
drocha         02/11/2010 12:48:52 0	1	0
hbranez        02/11/2010 12:50:05 0	1	0
ozarate        02/11/2010 12:51:35 0	1	0
rcoronel       02/11/2010 12:52:50 D	1	0
jromay         02/11/2010 13:05:34 0	1	0
alaura         02/11/2010 14:12:20 D	1	0
nnumbela       02/11/2010 14:13:43 D	1	0
eargandona     02/11/2010 14:21:03 D	1	0
drocha         02/11/2010 14:24:54 D	1	0
rsalamanca     02/11/2010 14:33:37 0	1	0
rvia           02/11/2010 14:33:48 D	1	0
icespedes      02/11/2010 14:34:15 D	1	0
ozarate        02/11/2010 14:34:26 D	1	0
baranibar      02/11/2010 14:36:45 D	1	0
malmanza       02/11/2010 14:36:51 0	1	0
hcaceres       02/11/2010 14:37:30 D	1	0
pdaza          02/11/2010 14:38:20 D	1	0
mjaldin        02/11/2010 14:39:55 D	1	0
jromay         02/11/2010 14:40:10 D	1	0
rvillarroel    02/11/2010 14:40:45 D	1	0
dmaldonado     02/11/2010 14:42:45 D	1	0
jmita          02/11/2010 14:56:43 D	1	0
hbranez        02/11/2010 15:02:53 D	1	0
agutierrez     02/11/2010 15:14:20 D	1	0
fmosquera      02/11/2010 18:38:17 0	1	0
baranibar      02/11/2010 18:43:21 0	1	0
agutierrez     02/11/2010 18:43:43 0	1	0
jquispe        02/11/2010 18:44:03 0	1	0
jpinto         02/11/2010 18:44:12 0	1	0
rsalamanca     02/11/2010 18:44:24 0	1	0
drocha         02/11/2010 18:54:09 0	1	0
nnumbela       02/11/2010 19:02:32 0	1	0
alaura         02/11/2010 19:02:42 0	1	0
hcaceres       02/11/2010 19:02:49 0	1	0
eargandona     02/11/2010 19:02:56 0	1	0
dmaldonado     02/11/2010 19:09:32 0	1	0
vdaga          02/11/2010 19:10:01 0	1	0
pdaza          02/11/2010 19:10:16 0	1	0
jromay         02/11/2010 19:10:24 0	1	0
rvillarroel    02/11/2010 19:10:31 0	1	0
ozarate        02/11/2010 19:10:40 0	1	0
cmollo         02/11/2010 19:12:32 0	1	0
jparra         02/11/2010 19:20:16 0	1	0
icespedes      02/11/2010 19:23:06 0	1	0
jmita          02/11/2010 19:23:13 0	1	0
fprudencio     02/11/2010 19:28:30 0	1	0
scastro        02/11/2010 19:29:02 0	1	0
mjaldin        02/11/2010 19:29:44 0	1	0
hbranez        02/11/2010 19:30:11 0	1	0
nnumbela       02/12/2010 08:06:13 D	1	0
rcoronel       02/12/2010 08:06:18 D	1	0
mjaldin        02/12/2010 08:07:58 D	1	0
icespedes      02/12/2010 08:09:44 D	1	0
jmita          02/12/2010 08:20:33 D	1	0
jparra         02/12/2010 08:21:03 D	1	0
fprudencio     02/12/2010 08:21:10 D	1	0
malmanza       02/12/2010 08:27:46 D	1	0
eargandona     02/12/2010 08:27:56 D	1	0
hcaceres       02/12/2010 08:28:01 D	1	0
ozarate        02/12/2010 08:28:11 D	1	0
baranibar      02/12/2010 08:30:24 D	1	0
dmaldonado     02/12/2010 08:31:12 D	1	0
rvia           02/12/2010 08:31:18 D	1	0
rsalamanca     02/12/2010 08:31:41 D	1	0
alaura         02/12/2010 08:32:12 D	1	0
rvillarroel    02/12/2010 08:33:04 D	1	0
vdaga          02/12/2010 08:38:20 D	1	0
rsoliz         02/12/2010 08:48:06 D	1	0
pdaza          02/12/2010 08:53:36 D	1	0
jduran         02/12/2010 09:01:43 D	1	0
aponce         02/12/2010 09:20:08 D	1	0
hbranez        02/12/2010 09:28:29 D	1	0
jromay         02/12/2010 09:30:05 D	1	0
drocha         02/12/2010 15:32:14 0	1	0
rsalamanca     02/12/2010 15:46:22 0	1	0
rmijaria       02/12/2010 15:47:28 0	1	0
rvia           02/12/2010 15:47:33 D	1	0
jquispe        02/12/2010 15:47:41 0	1	0
dhuarita       02/12/2010 15:47:55 0	1	0
nnumbela       02/12/2010 15:48:16 0	1	0
jparra         02/12/2010 15:48:57 D	1	0
baranibar      02/12/2010 15:50:00 0	1	0
malmanza       02/12/2010 15:50:08 0	1	0
fmosquera      02/12/2010 16:34:21 0	1	0
icespedes      02/12/2010 16:42:47 0	1	0
mjaldin        02/12/2010 16:42:57 0	1	0
alaura         02/12/2010 16:48:10 0	1	0
hcaceres       02/12/2010 16:50:27 0	1	0
eargandona     02/14/2010 07:47:40 D	1	0
hcaceres       02/14/2010 10:05:36 D	1	0
hcaceres       02/14/2010 22:06:24 D	1	0
eargandona     02/14/2010 22:06:34 0	1	0
fprudencio     02/17/2010 08:23:23 D	1	0
mjaldin        02/17/2010 08:24:55 D	1	0
hcaceres       02/17/2010 08:25:06 D	1	0
alaura         02/17/2010 08:29:19 D	1	0
baranibar      02/17/2010 08:29:37 D	1	0
malmanza       02/17/2010 08:31:01 D	1	0
rsalamanca     02/17/2010 08:31:09 D	1	0
ozarate        02/17/2010 08:31:26 D	1	0
vdaga          02/17/2010 08:33:49 D	1	0
jpinto         02/17/2010 08:35:12 D	1	0
fmosquera      02/17/2010 08:37:35 D	1	0
eargandona     02/17/2010 08:37:51 D	1	0
dmaldonado     02/17/2010 08:42:49 D	1	0
pdaza          02/17/2010 08:44:23 D	1	0
rvillarroel    02/17/2010 08:44:32 D	1	0
hbranez        02/17/2010 08:50:39 D	1	0
hbranez        02/17/2010 08:50:46 D	1	0
agutierrez     02/17/2010 09:02:21 D	1	0
fprudencio     02/17/2010 12:30:23 D	1	0
nnumbela       02/17/2010 12:32:13 0	1	0
malmanza       02/17/2010 12:32:21 0	1	0
eargandona     02/17/2010 12:35:28 0	1	0
hcaceres       02/17/2010 12:36:04 0	1	0
rvera          02/17/2010 12:36:11 0	1	0
alaura         02/17/2010 12:37:07 0	1	0
jpinto         02/17/2010 12:38:02 0	1	0
rmijaria       02/17/2010 12:38:15 0	1	0
jquispe        02/17/2010 12:38:23 0	1	0
baranibar      02/17/2010 12:38:32 0	1	0
rvillarroel    02/17/2010 12:38:40 0	1	0
pdaza          02/17/2010 12:40:22 0	1	0
dmaldonado     02/17/2010 12:40:30 0	1	0
rsalamanca     02/17/2010 12:44:19 0	1	0
ozarate        02/17/2010 12:45:00 0	1	0
fmosquera      02/17/2010 12:46:22 0	1	0
jmita          02/17/2010 12:46:39 0	1	0
jparra         02/17/2010 12:46:44 0	1	0
icespedes      02/17/2010 12:46:49 0	1	0
jparra         02/17/2010 12:46:55 0	1	0
mjaldin        02/17/2010 12:47:06 0	1	0
avillegas      02/17/2010 13:04:54 0	1	0
mescobar       02/17/2010 13:05:14 0	1	0
drocha         02/17/2010 13:05:25 0	1	0
jparra         02/17/2010 13:45:59 D	1	0
avillegas      02/17/2010 13:46:39 D	1	0
baranibar      02/17/2010 14:08:33 D	1	0
mjaldin        02/17/2010 14:12:33 D	1	0
eargandona     02/17/2010 14:14:44 D	1	0
drocha         02/17/2010 14:20:38 D	1	0
rsalamanca     02/17/2010 14:23:04 D	1	0
rvia           02/17/2010 14:23:10 D	1	0
nnumbela       02/17/2010 14:23:31 D	1	0
vdaga          02/17/2010 14:24:02 D	1	0
malmanza       02/17/2010 14:26:40 D	1	0
icespedes      02/17/2010 14:31:03 D	1	0
pclaros        02/17/2010 14:32:03 D	1	0
hcaceres       02/17/2010 14:32:44 D	1	0
dmaldonado     02/17/2010 14:33:13 D	1	0
rmijaria       02/17/2010 14:34:51 D	1	0
jpinto         02/17/2010 14:38:21 D	1	0
alaura         02/17/2010 14:40:52 D	1	0
hbranez        02/17/2010 14:43:15 D	1	0
rvillarroel    02/17/2010 14:43:22 D	1	0
pdaza          02/17/2010 14:45:08 D	1	0
ozarate        02/17/2010 14:45:25 D	1	0
jromay         02/17/2010 14:51:55 D	1	0
jmita          02/17/2010 14:53:07 D	1	0
fprudencio     02/17/2010 15:02:07 D	1	0
agutierrez     02/17/2010 15:06:56 D	1	0
fmosquera      02/17/2010 15:42:46 D	1	0
fmosquera      02/17/2010 18:42:44 D	1	0
agutierrez     02/17/2010 18:43:01 0	1	0
pdaza          02/17/2010 18:48:16 0	1	0
pclaros        02/17/2010 18:49:43 0	1	0
baranibar      02/17/2010 18:50:17 0	1	0
rvillarroel    02/17/2010 18:50:25 0	1	0
drocha         02/17/2010 19:07:50 0	1	0
jromay         02/17/2010 19:09:02 D	1	0
hbranez        02/17/2010 19:15:03 0	1	0
ozarate        02/17/2010 19:22:36 D	1	0
jmita          02/17/2010 19:24:08 0	1	0
hcaceres       02/17/2010 19:25:30 0	1	0
mescobar       02/17/2010 19:26:51 0	1	0
fprudencio     02/17/2010 19:27:06 0	1	0
alaura         02/17/2010 19:28:45 0	1	0
eargandona     02/17/2010 19:42:04 D	1	0
avillegas      02/17/2010 20:16:22 D	1	0
jparra         02/17/2010 20:44:04 0	1	0
mjaldin        02/17/2010 20:44:12 0	1	0
jbalderrama    02/17/2010 21:05:51 0	1	0
vdaga          02/17/2010 21:38:04 0	1	0
